ID,CustomerID,Product_Category,Purchase_Date,Price,Quantity,Product_Description,Country,Phone_Number,Email
2192,CUST_2192,Books,Dec 06 2024,55.7,9.0,Term nor hard song yet.,Canada,9172611206,ylarson@example.org
2193,CUST_2193,Electronics,Sep 08 2024,297.48,8.0,Professor trial blood term training.,UK,213.868.0885x32125,jennifermorris@example.com
2194,CUST_2194,Electronics,2024-05-29,52.83,,"ACCORDING, DETERMINE, WORKER, REACH. - FUND",UK,863728 6505x53035,hendersonjessica@example.net
2195,CUST_2195,Sports,25/11/2024,283.6,14.0,Spring bill Mr could tonight color.,USA,429.350.3877x40611,sharon02@example.com
2196,CUST_2196,Sports,2024-07-25,64.81,2.0,Something away sister value.,Usa,898 450 8422x17342,peterscory@example.com
2197,CUST_2197,Electornics,Jun 16 2024,250.33,,"Able, so, practice, mouth. - color",Canada,+1-390-745-7208x9991,hclayton@example.com
2198,CUST_2198,Furniture,Feb 29 2024,354.77,9.0,Anyone medical go few note.,United Kingdom,913359 9086x7037,patrickjessica@example.com
2199,CUST_2199,Sports,2024-03-25,99999.99,19.0,Never of find out American almost.,United Kingdom,208-261-8569x049,blairsarah@example.net
2200,CUST_2200,Electornics,Jun 02 2024,272.9,10.0,"Wide, speech, head. - short",Usa,772 508 0322,syoung@example.com
2201,,nan,27/11/2024,436.65,4.0,"Cultural, happy, third. - bit",CAN,333574 7666x32514,hawkinsstacie@example.com
2202,CUST_2202,nan,2024-09-28,359.47,3.0,Group political task voice candidate none certain.,UK,376214 6817x5731,kelleyjerome@example.org
2203,CUST_2203,Electronics,2024-11-22,126.98,2.0,Consumer close meet.,CAN,562.486.3751x7068,david37@example.org
2204,CUST_2204,nan,31/03/2024,99999.99,10.0,ARM SECTION WORD MAGAZINE ASK DETAIL.,USA,995 947 9857,james36@example.net
2205,CUST_2205,nan,Jul 11 2024,213.13,7.0,Agency standard do.,CAN,001-335-686-6599,brownjesus@example.org
2206,CUST_2206,Sports,08/07/2024,341.76,11.0,Operation before bill society push view.,UK,832 801 0852x47303,brianbradshawexample.org.
2207,CUST_2207,Clothing,2024-08-10,93.05,14.0,"How, show, during. - rich",USA,234 237 6973,angela75@example.net
2208,CUST_2208,nan,Apr 16 2024,299.48,9.0,Game field heavy.,CAN,780-432-4736,davismitchell@example.net
2209,CUST_2209,Grocery,23/07/2024,198.73,2.0,Many full charge ask.,CAN,852 265 5484x8391,mccormickalyssaexample.com.
2210,CUST_2210,nan,2024-06-29,235.53,19.0,Example whatever economic skill what.,CAN,001-733-501-5055x923,ddayexample.com.
2211,CUST_2211,Electronics,2024-11-21,337.71,13.0,Reveal mean record long.,UK,+1-744-269-0418x854,christopherstevens@example.net
2212,CUST_2212,Books,2024-03-03,45.17,4.0,INVOLVE BE REALLY EIGHT SINGLE.,usa,781.597.2276x341,richard09@example.org
2213,CUST_2213,nan,2024-06-22,215.73,7.0,Describe reality that eye term.,Usa,442245 7407x40132,brandon17@example.net
2214,CUST_2214,Furniture,2024-05-23,461.81,9.0,Professional candidate available wait card.,UK,001 753 494 1307x893,gwilliams@example.org
2215,CUST_2215,Sports,20/08/2024,158.21,3.0,"Occur, leave, until, feel. - within",United Kingdom,001-686-841-8836,dawnmata@example.net
2216,CUST_2216,Sports,2024-09-25,314.03,,Hot executive improve wrong degree tell really.,usa,257.306.2693,omills@example.com
2217,CUST_2217,Electornics,2024-08-06,81.56,15.0,Risk ten hair.,UK,(879)258-4683x694,abarnes@example.org
2218,CUST_2218,Grocery,Sep 16 2024,249.06,6.0,Voice agency hour.,Canada,224255 9958x06042,dakota82example.com.
2219,CUST_2219,Clothing,2024-08-28,427.85,,"Beautiful, number, member. - camera",CAN,8783927316,trankevinexample.org.
2220,CUST_2220,nan,Apr 17 2024,323.46,12.0,Either eight as.,United Kingdom,515 416 0481,deananthony@example.org
2221,CUST_2221,Electronics,2024-07-25,342.02,,BASE PROVE DECADE SIMILAR ADMIT COACH.,CAN,(546)440-8410,bruce53@example.net
2222,CUST_2222,Electornics,27/10/2024,47.95,3.0,Despite sit exist natural.,USA,(728)623-4331x63179,ericbutler@example.net
2223,CUST_2223,Electronics,06/09/2024,484.42,8.0,Analysis tax this.,UK,+1 915 990 4024x61614,brandon37@example.net
2224,CUST_2224,Electornics,2024-08-11,164.13,15.0,Month include morning culture summer recently.,CAN,+1 960 278 3230x78665,john24@example.org
2225,CUST_2225,Sports,07/11/2024,172.29,11.0,Professional boy computer.,USA,350-737-4399x57974,andrepitts@example.com
2226,CUST_2226,Sports,30/11/2024,388.62,2.0,Next heart idea she small.,UK,(746)530-1127x99547,barberpaul@example.com
2227,CUST_2227,Grocery,2024-07-03,172.99,15.0,Meeting raise nature phone factor.,usa,285.582.8438x1059,mcintoshwilliam@example.org
2228,CUST_2228,Clothing,15/11/2024,211.97,17.0,Economic different hope.,United Kingdom,429.224.7196,debra26@example.com
2229,CUST_2229,Electronics,2024-09-30,277.72,4.0,Base collection else deep model enough.,usa,+1-864-813-3886x13750,alexandershannon@example.net
2230,,Grocery,Dec 15 2024,10.6,,News stuff spend total discover.,Usa,001-514-699-7238x091,palmerkaitlyn@example.net
2231,,Books,Mar 06 2024,340.93,15.0,Or free senior move prevent.,usa,780-430-4298x936,thomas65@example.org
2232,CUST_2232,Electronics,18/04/2024,325.08,14.0,Factor those generation begin.,United Kingdom,(233)470-5936x579,craigmosesexample.net.
2233,CUST_2233,Electronics,2024-06-25,34.0,13.0,"IF, BEAUTIFUL, AIR. - SECOND",USA,746.780.0862x9853,wandajordan@example.net
2234,,Sports,Jan 07 2025,349.61,16.0,"Anyone, let, lose, over. - mission",CAN,955.578.4969x95545,singhdaniel@example.com
2235,CUST_2235,Electronics,Mar 30 2024,60.07,10.0,Hold exist bank.,UK,602-357-8176,nuneztimothy@example.com
2236,CUST_2236,nan,2024-05-26,146.0,16.0,Look trouble land become organization policy.,UK,219.610.6229x5608,david34@example.org
2237,CUST_2237,Grocery,2024-03-06,303.58,9.0,Live few claim generation few find.,UK,636.658.5825x24208,larnold@example.org
2238,CUST_2238,nan,2024-03-15,22.12,,Piece over recently.,CAN,916.655.5239,martha48@example.net
2239,CUST_2239,Grocery,May 08 2024,346.29,2.0,BANK DAUGHTER PLAY ALREADY ECONOMIC.,Canada,333 468 6123x967,fleon@example.com
2240,CUST_2240,nan,2024-10-02,106.23,8.0,Magazine knowledge choice edge whose many.,Canada,985-632-1138x780,lisa37@example.com
2241,CUST_2241,nan,18/02/2025,102.34,,Them notice see present explain around.,CAN,5272915383,blowe@example.org
2242,CUST_2242,Sports,Nov 10 2024,445.95,18.0,"Sit, Democrat, future. - determine",Canada,307.348.2095x16625,brittanyrobertsexample.org.
2243,CUST_2243,Clothing,Jun 11 2024,396.11,14.0,Point agency before program help think.,UK,595-262-3059,collinslarry@example.net
2244,CUST_2244,Electronics,08/04/2024,296.71,12.0,Decision only plan.,Canada,001-888-323-7129x3805,kmiller@example.com
2245,CUST_2245,Sports,2024-12-02,284.53,4.0,KEEP LITTLE CITIZEN HERE EVER CALL.,UK,960714 1468x675,markfaulkner@example.com
2246,CUST_2246,Furniture,Apr 23 2024,138.8,19.0,Note between return question.,CAN,001-961-282-9040x7171,mbarnett@example.com
2247,CUST_2247,Books,May 24 2024,472.74,4.0,"I, avoid, student, consider. - affect",UK,787-312-4352x8530,ycastro@example.com
2248,CUST_2248,Sports,2024-03-20,285.2,13.0,Nation situation respond entire.,UK,823 595 6840,shawjeffery@example.com
2249,CUST_2249,Electronics,2025-01-24,226.02,6.0,Rather check both minute.,United Kingdom,+1-522-499-4366,acooper@example.com
2250,,Electronics,14/05/2024,85.18,11.0,Many rock air.,usa,+1 909 408 0325x53409,kristin94@example.com
2251,CUST_2251,Electornics,2025-01-21,317.38,,Until blue generation role.,UK,(268)367-6012,nicholasjackson@example.net
2252,CUST_2252,Clothing,02/11/2024,182.19,4.0,Do enter shoulder yourself.,UK,229.684.6033x27121,vjennings@example.net
2253,CUST_2253,Books,17/04/2024,173.18,6.0,Memory wide between bag.,USA,+1-693-320-7281x6264,hinesmarc@example.com
2254,CUST_2254,nan,Jul 15 2024,157.45,1.0,"Take, yourself, surface. - across",usa,(550)436-2903x379,dianarogers@example.com
2255,CUST_2255,Books,2024-04-13,176.35,5.0,"System, education, degree, lay, structure. - opportunity",CAN,632494 0393x9925,william04@example.org
2256,CUST_2256,Grocery,Jun 06 2024,269.75,19.0,Because or mention magazine of smile.,Canada,430-483-7285x7442,davidlarsen@example.net
2257,CUST_2257,Books,Oct 23 2024,386.58,8.0,Save somebody high prepare matter cold.,UK,803.663.6367,bryce07@example.com
2258,CUST_2258,Grocery,2024-08-28,313.84,19.0,"Matter, policy, each. - change",United Kingdom,+1 320 382 0900,stevenvaughn@example.com
2259,,Furniture,2025-02-08,352.52,15.0,DRUG PRESSURE A AVAILABLE SIGNIFICANT.,Canada,(348)263-7861x85031,jenniferhoward@example.com
2260,CUST_2260,Sports,Nov 19 2024,31.13,14.0,Yet himself memory drug by.,Canada,348424 5600x6845,ricebobby@example.org
2261,CUST_2261,Grocery,Feb 22 2025,87.11,17.0,Admit seven not she strong.,CAN,+1 965 916 1183,suareztamaraexample.com.
2262,CUST_2262,Electornics,Dec 19 2024,475.45,13.0,"Hotel, live, conference, report. - also",UK,001 478 279 1181,kelseyday@example.net
2263,CUST_2263,Clothing,2024-10-15,316.24,,Join only begin once tend know.,UK,(723)740-7423x9172,david33@example.org
2264,CUST_2264,Grocery,02/01/2025,141.04,15.0,Strong audience draw tonight.,Canada,(295)939-6035,kristinepowell@example.com
2265,CUST_2265,Clothing,Dec 12 2024,415.95,12.0,Design rather knowledge state black direction.,UK,8465318232,danielthomasexample.net.
2266,,Books,Jan 11 2025,471.42,4.0,President hold sound five avoid sit.,usa,923-850-6851x521,aprilthompson@example.org
2267,CUST_2267,Sports,Nov 11 2024,331.79,5.0,Know language field expect.,UK,289-423-1544,pollardsherry@example.com
2268,CUST_2268,Electronics,Jan 10 2025,137.34,14.0,"Interest, positive, though, country, how, that. - participant",CAN,712.479.6607x54172,ureyes@example.com
2269,CUST_2269,Sports,17/07/2024,119.03,13.0,NEED OWNER THUS.,usa,(445)743-9617x50292,khudson@example.com
2270,CUST_2270,Sports,Feb 05 2025,307.28,9.0,Challenge health state election dog someone.,United Kingdom,001-750-766-6527x3679,stephensherman@example.org
2271,CUST_2271,Sports,16/12/2024,139.91,5.0,Class music method nearly.,Usa,912.231.9733x00207,timothy70@example.net
2272,CUST_2272,nan,2024-10-08,195.02,7.0,"Behavior, analysis, simply. - along",USA,334912 4770x8405,michelleharris@example.com
2273,CUST_2273,Books,2025-02-19,170.01,18.0,Dark white president class mission.,CAN,454-611-2538,hcole@example.com
2274,CUST_2274,Sports,2024-07-29,305.27,5.0,Memory doctor consider four stage part.,United Kingdom,001 817 977 7075x01117,buckleywilliam@example.net
2275,CUST_2275,Furniture,12/11/2024,462.39,3.0,"Happen, offer, college, economic, serve. - tree",United Kingdom,329 591 0146x1359,xmyers@example.net
2276,CUST_2276,Electronics,Jun 24 2024,227.61,5.0,"Catch, song, spring. - something",CAN,791.317.3573x7274,halljennifer@example.net
2277,,Electornics,10/08/2024,282.12,7.0,"Sing, smile, even. - add",CAN,001 734 392 5336x57451,harry56@example.org
2278,CUST_2278,Grocery,10/06/2024,475.77,17.0,"Reason, tell, indicate. - go",UK,(229)389-4734,elizabeth70example.com.
2279,CUST_2279,Clothing,2025-01-18,40.52,7.0,MR TEND MARKET THROUGHOUT CHOOSE.,USA,497.282.6610x333,laurenbellexample.com.
2280,CUST_2280,Furniture,2024-09-19,412.7,5.0,WIFE PLANT MIND WONDER.,UK,452675 2969,joshualong@example.net
2281,CUST_2281,Electornics,Apr 10 2024,25.33,8.0,Also southern including also west nor.,Canada,939-344-7469x8913,christopherriosexample.com.
2282,CUST_2282,Electronics,10/02/2025,245.78,3.0,Behavior common door student sit participant could.,usa,001 987 771 1512x838,sueramirez@example.com
2283,CUST_2283,Books,2025-01-02,117.1,16.0,Party voice fact lot experience.,UK,301-908-4179x51214,carl20example.net.
2284,CUST_2284,Sports,07/04/2024,379.87,6.0,Civil section later.,United Kingdom,(326)410-9528,cheyennedalton@example.com
2285,CUST_2285,Sports,Aug 02 2024,163.81,16.0,Miss play account performance her daughter.,usa,248.493.5320x311,edwardstimothy@example.com
2286,CUST_2286,Electronics,31/12/2024,467.47,5.0,"Fight, whether, recent, hear. - management",Usa,001-639-783-0734x2006,david07@example.org
2287,CUST_2287,Sports,2024-07-07,290.28,6.0,"Provide, site, president, where, first. - attorney",Canada,805-475-6063x915,tthompson@example.org
2288,CUST_2288,Electornics,2024-04-20,113.54,15.0,Style yard television later wide.,Usa,246-506-5170x620,erika62@example.net
2289,CUST_2289,Books,2024-07-08,135.23,,"American, wish, game, prevent. - them",Canada,978-417-8590,robertscarmen@example.com
2290,,Electornics,24/05/2024,452.81,9.0,Blue store machine director media company.,Usa,(798)253-5748x901,wmurray@example.net
2291,CUST_2291,nan,2024-06-08,360.57,11.0,May office center both be.,UK,+1-619-550-8312,josephgrant@example.org
2292,CUST_2292,Sports,Feb 17 2025,181.58,17.0,Appear hundred parent against.,Canada,688440 1303x31351,manuel66@example.org
2293,CUST_2293,nan,13/01/2025,38.12,19.0,"AGENCY, PUBLIC, STUDY. - MUST",United Kingdom,338.715.5567x4722,carterjoel@example.org
2294,CUST_2294,Grocery,24/02/2024,16.99,4.0,"TV, DAY, STEP. - MANAGER",Canada,632-745-0259,ericareyes@example.org
2295,CUST_2295,Furniture,23/01/2025,36.98,16.0,Call center music lawyer everybody.,Canada,2188550342,zjones@example.net
2296,CUST_2296,Electornics,2024-10-13,434.11,,Couple you body garden.,UK,001-891-719-0909x06477,acook@example.org
2297,CUST_2297,Grocery,01/11/2024,168.92,15.0,Future across like little cold month.,Canada,348.845.7735x766,tuckerelizabeth@example.com
2298,,Grocery,Sep 15 2024,397.46,,Bag cost crime matter.,UK,873.657.6682x1404,davisdave@example.net
2299,CUST_2299,Electornics,28/08/2024,462.52,,Offer audience win mind.,USA,(878)796-8647,wmorales@example.com
2300,CUST_2300,Grocery,25/04/2024,285.12,4.0,Try someone job eye.,UK,446-798-5917x55798,laurenhubbard@example.com
2301,CUST_2301,nan,07/09/2024,70.19,3.0,Weight answer financial.,USA,+1-485-715-3204,hughesalexandria@example.net
2302,CUST_2302,Electronics,Jun 09 2024,288.41,17.0,Mean economic manage senior.,USA,447-648-7517,rbanks@example.com
2303,CUST_2303,nan,Oct 01 2024,75.2,14.0,Goal seem need.,usa,(440)404-0252x816,rojasjulie@example.net
2304,CUST_2304,Electronics,Aug 22 2024,86.39,5.0,Either show half much.,UK,(754)369-9259x43231,lsawyer@example.org
2305,,Sports,2024-10-27,470.27,6.0,GAS OPPORTUNITY SOLDIER.,Usa,(962)315-5440,orodriguez@example.net
2306,CUST_2306,Electornics,2024-06-14,377.12,18.0,Little few draw.,Canada,369 779 7065,andrescott@example.com
2307,CUST_2307,Books,Jan 19 2025,482.26,3.0,Work activity wonder kind leader share.,UK,354.798.9116x230,browncynthia@example.com
2308,CUST_2308,Grocery,Sep 20 2024,349.87,2.0,Most check property situation.,Usa,+1 862 213 5745x06202,melissaarmstrongexample.com.
2309,CUST_2309,nan,03/07/2024,127.3,2.0,Cut particularly now.,USA,+1 687 546 6381x61594,baldwinlogan@example.com
2310,CUST_2310,Sports,Nov 04 2024,87.06,19.0,"Cover, policy, blood, pull, trouble, focus. - though",UK,487-725-4306x823,douglasdavid@example.net
2311,CUST_2311,Electronics,07/06/2024,316.73,,"Yeah, economic, follow, floor. - agency",CAN,295-970-8977,heather29@example.org
2312,CUST_2312,Sports,2024-04-17,493.64,9.0,Save picture camera.,UK,603.799.2054x4711,lindseywheeler@example.com
2313,CUST_2313,Electornics,05/06/2024,47.94,8.0,Contain become produce lead.,CAN,486-489-4405x588,turnercolin@example.org
2314,CUST_2314,Furniture,Dec 17 2024,415.05,,Into building cut specific.,Canada,9308417097,smithrhonda@example.net
2315,CUST_2315,nan,21/12/2024,51.22,2.0,THANK DREAM THOUGH.,Canada,4516055207,stacy14@example.org
2316,CUST_2316,Electornics,2024-12-08,206.8,14.0,"Difficult, program, dog, rich, rule, especially. - environmental",United Kingdom,339.956.4724x17311,ogrant@example.com
2317,CUST_2317,Furniture,2024-12-17,181.4,13.0,"Health, spend, tonight. - sport",UK,944.508.4152,stacey18@example.com
2318,,Sports,Sep 07 2024,490.82,18.0,Campaign church work.,CAN,473 565 0744,scott16@example.net
2319,CUST_2319,Clothing,2024-12-15,377.59,12.0,President interesting only thought agent.,CAN,752-437-9815,jacobanderson@example.com
2320,CUST_2320,Electornics,16/05/2024,167.05,14.0,Gun with when medical hope support.,USA,(215)460-1068,carlos67@example.org
2321,CUST_2321,Sports,May 24 2024,313.07,12.0,Specific me number body.,United Kingdom,(806)690-0174,frederick84@example.org
2322,CUST_2322,Clothing,May 25 2024,66.92,12.0,Trade southern board hear trouble.,Canada,+1-256-280-9797,michaelkimexample.org.
2323,CUST_2323,Electornics,2025-02-18,298.33,2.0,Environmental garden yet phone.,Usa,001 442 771 9819x474,hernandezthomas@example.net
2324,CUST_2324,Furniture,Sep 15 2024,110.44,10.0,"Direction, source, room, rich, over, project. - car",USA,248.491.8279x74822,shane77@example.net
2325,CUST_2325,Electronics,20/05/2024,72.92,11.0,Whether none team.,United Kingdom,690-709-6490,travis45@example.net
2326,CUST_2326,Grocery,2024-06-08,485.43,12.0,Local support need road local and.,United Kingdom,(392)629-3086,jonathan11@example.com
2327,CUST_2327,nan,Jul 30 2024,200.84,19.0,Similar yourself commercial.,usa,553.834.6275x220,lcross@example.com
2328,CUST_2328,Grocery,2025-01-19,10.49,19.0,Ball capital product.,USA,734.747.1775x78033,amber45@example.net
2329,CUST_2329,Clothing,2024-07-03,52.23,12.0,"EVIDENCE, SUGGEST, WORRY, FORGET, SURFACE, COMPARE. - CRIME",CAN,227.459.9025x26004,william23@example.org
2330,CUST_2330,Sports,Dec 05 2024,109.53,3.0,Simple avoid fine fish.,Canada,884-891-1188x6505,marshallsheila@example.net
2331,CUST_2331,Books,Jun 03 2024,184.48,6.0,Computer race want tonight require.,usa,+1-644-370-7089x1380,velliott@example.com
2332,CUST_2332,nan,15/09/2024,181.89,12.0,HUMAN GOOD HOPE.,usa,001 536 744 3224x59341,yrogers@example.org
2333,CUST_2333,nan,07/05/2024,388.12,13.0,Hospital cut ready decade big.,United Kingdom,(647)921-9439x04424,anthonyscott@example.org
2334,CUST_2334,nan,09/05/2024,10.07,2.0,Lawyer herself season skill court indeed.,CAN,+1-679-404-9587,lolson@example.net
2335,CUST_2335,Furniture,2024-05-02,151.23,10.0,Table top couple so can.,United Kingdom,529-329-5952x423,michael76example.com.
2336,CUST_2336,Grocery,28/11/2024,234.91,12.0,Look little well professor everything ask.,USA,001-443-570-1065x880,simmonsbrandon@example.net
2337,CUST_2337,Sports,Mar 28 2024,423.58,16.0,"TREAT, LAW, SIGN, SUMMER. - SOLDIER",UK,001 502 246 1047x9550,donnawilson@example.net
2338,CUST_2338,Furniture,16/05/2024,105.01,10.0,INCREASE SITE STEP BANK COLLEGE.,CAN,636-901-6728x987,gregory67@example.net
2339,CUST_2339,Sports,03/09/2024,322.1,9.0,Western claim today program.,usa,322.392.3497x36943,michaelperez@example.net
2340,CUST_2340,Grocery,Oct 20 2024,81.82,2.0,"Catch, everything, poor, machine. - decide",USA,001-826-864-4024x0511,pamelabrown@example.org
2341,CUST_2341,Furniture,2025-02-23,232.87,6.0,Reach newspaper blood form.,Canada,315.996.9477x199,juansmith@example.com
2342,CUST_2342,Books,2024-05-07,103.62,14.0,Current return decade live.,usa,440.515.1562x832,hopkinsmauriceexample.com.
