citizenid,name,birthdate,nationality,address,votingstatus,passportnumber,taxid,maritalstatus,criminalrecord,educationlevel,income,immigrationyear
CIT_3391,Sean Smith,1962-12-03,France,"1223 Mann Spurs Apt. 209, West Nathanmouth, ID 91033",Registered,929004822,TAX-391-86,Single,None,Masters,129404.15,
CIT_3392,James Suarez Md,1977-06-13,United States,"Unit 3663 Box 3619, DPO AE 87078,",Registered,I79660372,TAX-392-82,Widowed,Yes,High School,101740.37,
CIT_3393,Elizabeth Fernandez,1980-10-09,United States,"87879 Sydney Falls, Port Michaelborough, MA 29456",Registered,I98520744,TAX-393-66,Single,Pending,Bachelors,133848.26,
CIT_3394,Sabrina Cervantes,1988-05-17,France,"0684 Hernandez Park, South Daniel, TN 40897",Not Registered,D71456660,TAX-394-98,Married,Pending,Bachelors,17419.93,
CIT_3395,Valerie Rogers,1962-03-05,United States,"114 Kathleen Ports, West Deborahfurt, OH 64233",Not Registered,UNKNOWN,TAX-395-79,Single,None,High School,134200.24,
CIT_3396,Maria Carter,1982-03-01,United States,"508 Allen Rapids, Harmonton, WI 38364,",Registered,228417324,TAX-396-62,Divorced,Yes,High School,83430.4,
CIT_3397,Keith Davis,1938-02-28,India,"688 Roy Stream Suite 832, West Brittany, WY 10911",Registered,V61648342,TAX-397-92,Single,None,Masters,35093.1,
CIT_3398,Timothy Ewing,1964-05-10,United States,"35647 Sharon Summit, East Ericafort, OH 93233",Registered,567918309,TAX-398-26,Single,None,Doctorate,19909.44,
CIT_3399,Matthew Thomas,2000-05-10,United States,"306 Jacobs Road, West Jason, VT 98986",Not Registered,UNKNOWN,TAX-399-99,UNKNOWN,None,Bachelors,95630.91,
CIT_3400,Colleen Stewart,2003-04-13,France,"672 Christy Mills Apt. 310, North Jennifer, CO 57894",Registered,528940597,TAX-400-98,Single,Pending,Masters,53445.33,
CIT_3401,Jeremy Pineda,1951-01-25,India,"61539 Lee Shoal Suite 759, Gregville, NC 12500",Not Registered,UNKNOWN,TAX-401-72,Divorced,Pending,High School,18838.19,1949.0
CIT_3402,Melanie Holmes,1935-01-01,United States,"96057 Joshua Courts, Pattersonhaven, FL 65479",Registered,UNKNOWN,TAX-402-49,Single,None,Doctorate,26021.77,
CIT_3403,Clifford Stanley,2005-06-02,India,"PSC 2051, Box 8883, APO AA 79055",Registered,S65621287,TAX-403-75,Single,None,Bachelors,71501.81,
CIT_3404,Janet Watts,2006-09-21,France,"38516 Anita Turnpike, Josephview, FM 75218",Not Registered,280789940,TAX-404-24,Single,None,PhD,24848.69,2002.0
CIT_3405,James Coffey,1981-07-26,France,"61203 Valerie Manor Apt. 192, Blanchardfurt, SC 12487",Registered,A61876439,TAX-405-07,UNKNOWN,None,Masters,16197.04,
CIT_3406,David Dunn,1975-03-09,France,"202 Allen Camp, Lake Laura, SD 74866",Registered,813389087,TAX-406-79,Single,Yes,Doctorate,44240.93,1961.0
CIT_013,Nicole Rodriguez,1940-04-11,United States,"0578 Hawkins Pines, Juanside, SD 31064",Registered,772356567,TAX-407-31,UNKNOWN,Yes,Doctorate,95442.58,
CIT_3408,Mary Sherman,1956-02-26,France,"03838 Smith Hill Suite 012, Fosterport, SD 18925",Registered,669511701,TAX-408-20,Single,None,High School,98335.76,1950.0
CIT_3409,Jill Archer,2005-01-01,France,"9479 Ernest Garden, Meganstad, NM 66863",Not Registered,L20336261,TAX-409-64,UNKNOWN,Yes,Bachelors,127007.14,1977.0
CIT_3410,Kelsey Sullivan,2000-12-14,United States,"21570 Carter Branch, New Trevor, NM 71119,",Registered,627475548,UNKNOWN,Widowed,Pending,Bachelors,113654.2,
CIT_3411,Amanda Rollins,1956-05-13,India,"293 Abigail Coves Apt. 480, North Ronaldshire, DE 99224,",Registered,UNKNOWN,TAX-411-12,Widowed,None,High School,108183.02,
CIT_3412,Edwin Frank,1994-09-22,United States,"6180 Brian Gateway Apt. 646, East Katherinechester, IL 37859",Registered,316313587,TAX-412-01,Widowed,Yes,Bachelors,54431.39,
CIT_3413,Terry Martin,1969-05-25,United States,"1247 John Overpass, Floresburgh, ME 65432",Registered,C46232598,TAX-413-69,Widowed,None,PhD,40226.27,
CIT_3414,Mary Sparks,2004-04-22,India,"430 Mcdonald Extension Suite 315, Port John, VT 68127",Registered,F31163365,TAX-414-69,Single,Yes,High School,64790.56,1982.0
CIT_3415,Rachel Romero,1938-03-05,France,"9500 Veronica Route, New Jesse, WV 27965",Registered,548445024,TAX-415-41,UNKNOWN,None,High School,73334.85,
CIT_3416,Charles Gray,1984-05-30,France,"0134 Samantha Forge Apt. 102, East Michellemouth, DE 63690",Registered,352340888,TAX-416-31,Married,None,High School,95283.99,
CIT_3417,Steven Francis,1936-05-01,United States,"622 Alexandra Stravenue, East Lisamouth, WA 98344",Registered,Q60782888,TAX-417-51,UNKNOWN,Yes,Masters,65574.73,
CIT_063,Emily Wilson,1952-11-28,India,"639 Smith Route Apt. 524, Davistown, NV 10795",Registered,W04553779,TAX-418-41,Married,Pending,Masters,88657.65,1951.0
CIT_3419,Amy Richmond,1942-10-17,United States,"955 Jimenez Trafficway Apt. 800, West Jennifer, MO 54039,",Registered,C92705074,TAX-419-27,Divorced,Pending,PhD,18988.59,
CIT_3420,Tammy Barnes,1940-10-03,France,"99967 Griffin Union Apt. 499, South Bill, NJ 98700",Not Registered,N29825989,TAX-420-97,Divorced,Pending,Doctorate,117757.59,1932.0
CIT_3421,Gregory Taylor,1947-03-07,United States,"45289 William Streetream, Fosterville, PA 21990,",Not Registered,293603552,TAX-421-73,Married,None,Masters,65625.56,
CIT_3422,Melissa Spencer,1948-04-23,India,"0260 Hayes Wells Suite 988, South Angelica, DE 77796,",Registered,N02417986,TAX-422-84,Single,None,High School,69182.22,
CIT_3423,Jason Thompson,1989-11-20,France,"87102 Brittany Alley Apt. 868, East Tonyberg, KY 70662",Not Registered,UNKNOWN,UNKNOWN,Single,None,Masters,141695.82,
CIT_3424,Tyler Chavez,1977-09-13,India,"87178 Madison Square, Adamport, IA 85260",Registered,UNKNOWN,TAX-424-23,Single,None,High School,69553.05,2009.0
CIT_3425,Michael Harrington,1973-11-04,France,"924 David Neck, Streetephaniebury, AK 46192,",Not Registered,A34844505,TAX-425-07,Widowed,None,Bachelors,17336.88,
CIT_3426,Amanda Dunn,1981-02-23,France,"179 Moon Corner, East Bruce, GU 20538",Registered,T26697979,TAX-426-23,Single,None,PhD,146557.98,
CIT_3427,Janet Davila,1948-07-09,France,"37394 Dale Mall, North Ronaldstad, WV 69256",Not Registered,E12187128,TAX-427-86,Widowed,None,High School,47580.03,2009.0
CIT_3428,Ian Tucker,1986-02-05,France,"PSC 2079, Box 8507, APO AA 49679,",Not Registered,229272367,TAX-428-79,UNKNOWN,None,PhD,29603.29,
CIT_3429,Jonathan Cook,1935-07-15,United States,"Unit 2955 Box 2174, DPO AA 22666",Not Registered,H74909178,TAX-429-70,UNKNOWN,None,Masters,119369.43,
CIT_3430,Gregory Humphrey,1973-01-01,India,"95708 Brandon Common, North Andres, DE 35911,",Not Registered,V93312808,TAX-430-66,Single,Pending,High School,57700.53,1966.0
CIT_3431,Christopher Johnson,1996-12-02,India,"Unit 7688 Box 0529, DPO AA 06131",Registered,S57475143,TAX-431-02,Married,None,High School,53519.09,2004.0
CIT_3432,Brian Patel,1980-04-18,India,"24918 Jonathan Avenue, Lake Brianborough, MA 34618,",Registered,226932980,TAX-432-14,UNKNOWN,None,Doctorate,18454.14,
CIT_037,Alyssa Clark,1996-06-30,France,"019 Julie Way Apt. 909, New Kimberly, MH 65082",Not Registered,290178330,TAX-433-94,Divorced,Yes,Bachelors,59410.41,
CIT_3434,Holly Medina,1970-01-29,United States,"2533 Patrick Fields, East Reginaldshire, MS 57799",Registered,U11445088,TAX-434-20,Married,None,Bachelors,20504.42,
CIT_3435,Kayla Morris,2004-04-05,India,"625 Tonya Parks, New Nancy, MA 81789",Registered,UNKNOWN,TAX-435-05,Married,None,Bachelors,113098.33,2008.0
CIT_3436,Trevor Zhang,1938-11-28,India,"78431 Cook Mountain Apt. 282, Amytown, PA 30232",Not Registered,711118931,TAX-436-52,Single,None,Bachelors,128568.42,
CIT_3437,Joseph Vega,1939-05-16,India,"946 Jackson Passage Suite 648, South Jamesmouth, IL 77886,",Registered,506700086,TAX-437-32,Single,None,Masters,40106.27,
CIT_3438,Steven Rodriguez,1934-07-28,United States,"87136 Larry Inlet, Lauraville, NV 98266",Registered,H27097154,TAX-438-85,UNKNOWN,None,Masters,53009.84,
CIT_3439,Michelle Howard,1999-06-16,India,"36837 Brown Estate Suite 985, West Julia, OH 36859,",Registered,D15901997,TAX-439-53,Divorced,None,Bachelors,32809.9,2000.0
CIT_3440,Stephanie Lee,1952-12-24,United States,"8925 Brian Highway Suite 539, South Josephfort, ID 46324",Not Registered,H67431006,TAX-440-65,Single,None,High School,44507.84,
CIT_3441,Jacqueline Walker,1945-06-23,France,"63454 Downs Drive, Dunlapville, FM 69702",Registered,J65017445,TAX-441-07,UNKNOWN,Pending,High School,108986.43,
CIT_3442,Gabriel Patel,1988-07-09,France,"997 Christina Fields, Byrdmouth, OH 89802",Not Registered,UNKNOWN,TAX-442-92,Divorced,Yes,High School,37179.27,
CIT_3443,Casey Martin,1999-09-10,France,"619 Bethany Run, West Tammyport, WI 64382",Registered,545886189,TAX-443-79,Divorced,Yes,PhD,75862.65,2016.0
CIT_3444,Jennifer Hall,1949-09-21,France,"3051 John Views Suite 287, New Richard, GU 74331,",Registered,UNKNOWN,TAX-444-79,UNKNOWN,None,Doctorate,31252.41,
CIT_3445,Allison Bryant,1951-01-01,France,"6325 Darrell Key Suite 844, Smithbury, MI 39614",Registered,817334583,TAX-445-68,Single,None,Doctorate,101899.55,
CIT_3446,Thomas Watts,1950-10-18,India,"6393 Walker Rapids Suite 615, Clarkburgh, SD 35847",Not Registered,X53786690,TAX-446-84,Single,None,High School,20876.27,
CIT_3447,Stephen West,1972-03-08,India,"7492 Jordan Forks Apt. 442, Port Cindy, PA 97744",Registered,180112535,TAX-447-85,Widowed,None,Doctorate,86847.8,1965.0
CIT_3448,Gregory Daniels,1979-12-08,United States,"647 Jennifer Port Apt. 937, Karaville, NV 63368",Registered,370613105,TAX-448-65,Single,None,High School,67164.55,
CIT_3449,Jason Jimenez,1974-01-01,India,"967 Caldwell Ports Apt. 845, Dominguezshire, PR 55907,",Registered,UNKNOWN,TAX-449-00,UNKNOWN,None,PhD,139533.92,
CIT_3450,Maria Turner,1946-05-15,United States,"64402 Rebecca Crossroad, New Ricktown, TN 86479",Registered,J92473858,TAX-450-24,Widowed,Pending,Masters,144019.69,
CIT_3451,Jessica Warner,1954-12-10,France,"912 Nicholas Pike, West Tyler, MO 49808,",Registered,R88946327,TAX-451-27,Single,Pending,High School,83964.23,
CIT_3452,Daniel Hopkins,2006-04-01,United States,"USNS Bailey, FPO AP 86265",Registered,UNKNOWN,UNKNOWN,Married,None,Masters,59549.26,
CIT_3453,Michael Moore,1953-06-07,France,"USNV Anthony, FPO AA 54048",Registered,UNKNOWN,TAX-453-07,Married,None,High School,54321.21,
CIT_3454,Alison Rasmussen,2005-02-09,France,"9349 Davis Crossing, East Daniel, MD 81734",Not Registered,B35764606,TAX-454-25,Single,None,Masters,106951.23,
CIT_3455,Emily Blevins,1953-05-18,United States,"2984 Joshua Divide, East Juliestad, KY 37786",Registered,668031532,TAX-455-06,Widowed,None,High School,50247.51,
CIT_3456,Michelle Farley,1945-05-31,France,"03519 Danielle Streetation, Valdezfurt, IN 01730,",Registered,295064515,TAX-456-90,Single,None,High School,131867.3,
CIT_3457,Richard Dalton,1995-01-07,United States,"8591 Graham Neck, Port Rebeccaview, KY 28311,",Registered,476531623,TAX-457-87,Divorced,None,High School,76083.11,
CIT_3458,Dustin Glover,1988-08-01,France,"4079 Harris Mountain Suite 804, Nicoleview, AS 75839",Registered,UNKNOWN,TAX-458-90,Single,Yes,Doctorate,60609.63,1980.0
CIT_3459,Melissa Brown,1947-01-02,United States,"45087 Estrada Gardens Suite 905, South Amandahaven, MI 85226",Registered,822707439,TAX-459-94,Single,None,Doctorate,121745.03,
CIT_3460,Jonathan Tyler,1943-02-21,India,"9247 Moore Vista Suite 653, South Grant, HI 54693",Not Registered,UNKNOWN,TAX-460-21,Divorced,None,Masters,12462.66,
CIT_3461,Charles Cruz,1991-03-28,France,"208 Matthew Springs, South Susan, PW 60403,",Registered,592603167,TAX-461-23,Single,None,High School,129740.98,
CIT_3462,Frances Stewart,1999-07-15,United States,"1667 Meyer Skyway Suite 723, Langburgh, NJ 21747",Registered,T55882635,TAX-462-30,Single,None,Doctorate,147995.18,
CIT_3463,Shane Holden,1982-05-22,France,"2457 Melinda Streetation, South Ryanfort, ID 29937,",Registered,I67875696,TAX-463-05,UNKNOWN,Pending,Doctorate,120205.45,1959.0
CIT_3464,Kevin Heath,1979-05-31,United States,"0170 Jensen Circle, Baileyville, MH 24221",Not Registered,R85185753,UNKNOWN,Single,Yes,Doctorate,11458.11,
CIT_3465,Alisha Mccoy,1942-01-01,United States,"352 Christopher Brooks, Lewisland, MT 06487,",Not Registered,037858335,TAX-465-40,Single,Pending,High School,83108.05,
CIT_3466,Janet Johnson,1992-10-20,India,"463 Samantha Courts, Lake Josephport, MI 93623",Not Registered,Q77544001,TAX-466-32,Single,None,High School,73335.47,
CIT_3467,Joshua Rodriguez,1980-12-04,France,"738 Williams Forge, East Richardport, FM 52883,",Registered,299556788,TAX-467-90,Divorced,Yes,Masters,100939.87,
CIT_3468,Randy Walls,1979-05-14,France,"0122 Walsh Overpass, West Stephenland, NH 91964",Not Registered,301326158,TAX-468-74,UNKNOWN,None,PhD,110542.63,2014.0
CIT_3469,Lori Wise,1992-03-27,United States,"USS Williams, FPO AP 69740",Not Registered,UNKNOWN,TAX-469-72,Married,Yes,Masters,140103.82,
CIT_3470,Mary Sloan,1950-04-18,India,"11387 Vasquez Crescent Apt. 939, Lake Ralphberg, DC 66081",Registered,293099331,TAX-470-01,Married,None,Masters,93541.25,1941.0
CIT_088,Suzanne Fleming,1947-06-29,India,"495 Solomon Brooks, Garciastad, MI 48665",Registered,B85668942,TAX-471-09,Widowed,Pending,Masters,133164.5,
CIT_3472,Christopher Rodriguez,1945-09-07,India,"243 Miles Parks, East Kevinmouth, DC 58593",Not Registered,446029700,TAX-472-82,Single,None,High School,23286.37,2004.0
CIT_3473,Julie Garrett,2025-02-16,India,"23174 Sandra Bridge Suite 876, Victoriaton, NJ 86371",Registered,761361986,TAX-473-37,Divorced,None,Masters,69583.95,
CIT_3474,Scott Mcdonald,1976-08-09,France,"393 Megan Cape, New Dylan, PA 10326",Not Registered,L59542530,TAX-474-82,UNKNOWN,Yes,Bachelors,128828.66,2017.0
CIT_3475,Austin Hill,1971-12-02,United States,"805 Jennifer Terrace Apt. 951, Lake Dave, HI 72941,",Not Registered,624377603,TAX-475-33,Single,Yes,Masters,20768.17,
CIT_3476,Michael Patterson,1939-05-06,India,"38969 Susan Harbor, East Natashaside, HI 28522",Registered,726407620,TAX-476-07,Single,None,PhD,71298.83,
CIT_3477,Susan Thomas,1937-02-15,France,"43119 Nguyen Spring Suite 271, Crossfurt, AK 43899",Registered,573739435,TAX-477-79,Widowed,None,High School,109628.32,
CIT_3478,Melinda Thompson,2000-08-06,France,"433 Christine Squares, New Andrewtown, NC 66160",Registered,916842278,TAX-478-35,Single,Pending,Masters,110892.11,
CIT_3479,Lawrence Parker,1988-08-25,United States,"33310 Brown Ferry Suite 841, South Kevinport, HI 05040",Registered,574067743,TAX-479-88,Widowed,None,PhD,70942.04,
CIT_3480,Sarah Hudson,1974-06-21,India,"4262 Catherine Common, North Raymondhaven, PW 20742,",Registered,M00717959,TAX-480-27,Single,Yes,High School,124649.32,1995.0
CIT_3481,Pamela Baker,1972-10-21,United States,"139 Shane Points Suite 857, South Jenniferberg, NH 83090",Registered,691242776,TAX-481-55,Single,None,Bachelors,86918.42,
CIT_3482,Gina Tucker,1945-10-10,United States,"169 Johnston Junction Suite 610, Johnsontown, IN 26491",Not Registered,866709501,TAX-482-93,Divorced,Pending,Masters,71521.73,
CIT_3483,Jorge Jackson,1960-11-21,India,"5043 Martinez Camp, Ruizside, ND 82913",Registered,108431061,TAX-483-80,Single,Yes,Bachelors,85040.92,
CIT_3484,Jeffrey Hudson,1982-12-24,India,"4167 Andre Estate Apt. 513, Jessicaland, NC 32370",Registered,F99467655,UNKNOWN,Widowed,Yes,High School,135699.01,2014.0
CIT_3485,Debbie Villa,1996-05-06,India,"131 Stephanie Village, Ryantown, FL 90634",Registered,Z37700777,TAX-485-59,Divorced,Pending,High School,106088.63,1994.0
CIT_3486,Joseph Sweeney,1995-01-26,India,"9926 Barber Valley Apt. 492, Port Feliciaport, DC 50825",Not Registered,L54507060,TAX-486-51,Single,Pending,High School,109237.67,1984.0
CIT_3487,Samantha Johnson,2002-09-30,France,"9977 David Islands Apt. 857, Port Jasmine, WI 52813",Registered,Z75812405,TAX-487-65,Single,None,Bachelors,47564.98,
CIT_3488,Mary Ortiz,1973-10-31,United States,"4747 Andrea Island, Johnnyville, GA 65185",Registered,367563231,TAX-488-74,Single,None,Doctorate,138949.1,
CIT_3489,Ronald Garcia,2003-02-10,India,"907 Moyer Stravenue, Glennburgh, MN 63330",Registered,646993249,TAX-489-91,Single,None,Bachelors,28892.39,1965.0
CIT_3490,Michael Alvarez,1958-04-27,India,"2577 David Lights, Seanview, WY 96728",Registered,UNKNOWN,TAX-490-67,Single,None,PhD,122988.95,
CIT_3491,Angela Richards,2005-01-25,India,"3544 Mcneil Parks Apt. 197, Watsonshire, IN 54400",Registered,A16260755,TAX-491-36,Divorced,Pending,High School,61726.64,
CIT_3492,Christopher Moreno,1987-08-30,United States,"USNS Cox, FPO AE 19053",Registered,UNKNOWN,UNKNOWN,UNKNOWN,None,High School,47833.38,
CIT_3493,Deborah Cobb Md,2005-07-11,India,"16591 Hamilton Forge, North Christopher, AL 24649",Registered,V58517518,TAX-493-86,Divorced,Pending,High School,126219.4,
CIT_3494,Christine Lynch,1963-09-06,France,"8857 Murray Meadow Suite 725, Port Patricialand, AZ 72701",Registered,Q39808855,TAX-494-88,Single,None,Masters,123229.38,2009.0
CIT_3495,Melissa Underwood,1988-10-22,India,"69341 Heather Land Suite 933, Port Seanfurt, NV 46627,",Registered,U13286318,TAX-495-18,Married,Pending,High School,117311.56,
CIT_3496,Aimee Collins,1945-04-13,France,"58268 Joshua Lodge Apt. 388, Port James, ID 39239,",Registered,536206582,TAX-496-51,Single,Yes,PhD,20795.75,
CIT_3497,Walter Harris,1938-07-03,India,"050 Hampton Flat, Port Kevin, HI 59956",Registered,A07750587,TAX-497-37,Married,None,High School,112009.63,
CIT_3498,Kathryn Thomas,1973-06-08,India,"795 Chelsea Pine, Carmenstad, RI 35895,",Registered,366275192,TAX-498-39,Widowed,Yes,Bachelors,32742.17,
CIT_3499,Sean Mejia,2004-02-09,India,"2718 Hall Camp Apt. 984, New Pamela, OR 48425,",Registered,UNKNOWN,UNKNOWN,Divorced,None,Doctorate,96033.21,
CIT_3500,Steven Nelson,1960-01-06,India,"46946 Matthew Drive, Barneston, MA 39351",Registered,N04722327,TAX-500-28,UNKNOWN,Yes,Bachelors,71516.85,
CIT_3501,Austin Phillips,1990-09-19,India,"45606 Kevin Way Suite 506, Alejandroville, PR 08498",Registered,034444999,TAX-501-16,Widowed,Yes,Doctorate,27462.34,
CIT_3502,Joshua Palmer,1990-01-01,India,"4889 Jamie Square Apt. 910, Larsonchester, VA 85286,",Not Registered,S35249846,TAX-502-10,UNKNOWN,None,High School,147726.93,2006.0
CIT_3503,Lucas Hill,2003-12-04,France,"0980 Gomez Skyway, North Tyrone, KY 45980",Not Registered,518906697,TAX-503-49,UNKNOWN,None,Masters,-83256.0,
CIT_3504,Melanie Morgan,1950-12-03,France,"8004 Logan Cove Apt. 675, Lake Carlos, WA 35077,",Registered,425188651,TAX-504-29,Divorced,Yes,Doctorate,18606.19,
CIT_3505,Rachael Sheppard,1993-03-14,United States,"453 Robertson Land Apt. 009, Karenberg, AS 59216,",Not Registered,UNKNOWN,TAX-505-49,UNKNOWN,Yes,Masters,18810.75,
CIT_3506,Christine Alvarez,2001-09-16,France,"7162 Davidson Camp Apt. 901, Kimberlyview, TN 66444,",Registered,H78020205,TAX-506-95,Widowed,None,High School,109298.08,2022.0
CIT_3507,Brittany Carter,1955-07-04,France,"579 Elizabeth Ways Suite 423, North Andrea, NY 11538,",Registered,K58811026,TAX-507-95,Single,None,High School,91237.94,2001.0
CIT_3508,Douglas Aguirre,1946-12-05,France,"7257 Sullivan Harbors, Curtischester, MH 93925,",Registered,D55838680,TAX-508-54,Widowed,None,High School,148994.82,
CIT_3509,David Dougherty,1983-01-23,United States,"PSC 9390, Box 5918, APO AP 05610,",Not Registered,UNKNOWN,TAX-509-02,UNKNOWN,None,Masters,83742.32,
CIT_3510,Rebecca Johnson,1952-04-20,India,"067 Carmen Heights Suite 696, Tonyashire, MN 36808",Registered,629505389,TAX-510-30,Widowed,Pending,Doctorate,97422.04,
CIT_3511,Victoria Sanders,2005-04-09,France,"3962 Anthony Prairie Suite 720, South Brianview, ND 75197,",Registered,394080939,TAX-511-86,Widowed,None,Bachelors,29955.49,1997.0
CIT_3512,Jose Murphy,1997-05-07,France,"44529 Dunlap Heights, Baileybury, IA 89220",Not Registered,640115272,TAX-512-51,Single,Pending,Doctorate,109338.06,2001.0
CIT_3513,Luis Rodriguez,1994-04-08,United States,"PSC 6669, Box 9665, APO AP 20964",Registered,967846886,TAX-513-97,Single,Yes,High School,25025.3,
CIT_3514,Michael Duffy,1972-11-14,United States,"Unit 0546 Box 4936, DPO AP 44868",Not Registered,345939630,TAX-514-40,Married,None,Doctorate,109044.49,
CIT_3515,Juan Montoya,1954-05-06,United States,"932 Estrada Coves Suite 137, Ronaldfurt, FM 37472",Registered,UNKNOWN,TAX-515-07,Single,None,Doctorate,88003.69,
CIT_3516,Julie Bennett,1983-12-12,United States,"834 Michael Turnpike, Harrisonland, MT 65447",Not Registered,UNKNOWN,TAX-516-05,Single,None,High School,70635.95,
CIT_3517,Michael Weiss,1969-08-30,United States,"1613 Collins Junctions, Lake Michelletown, CO 68212",Not Registered,U31395114,TAX-517-09,UNKNOWN,None,PhD,116605.96,
